N_opt,avg_expH,std_expH,avg_expH_enhanced,std_expH_enhanced,avg_expH_enhanced_SDPvalue,std_expH_enhanced_SDPvalue,N,N_meas,Initial_state
0,-2.9999675545222435,1.88411095042053e-16,-2.9999675545222435,1.88411095042053e-16,-2.9999675545222435,1.88411095042053e-16,4,10,HF
1,-2.0266666666666664,0.22247896280073062,-1.9566666666666666,0.21138747991938092,-4.472133975303904,1.0128065803571512e-06,4,10,HF
2,-1.9033333333333333,0.2347618178305644,-2.1133333333333333,0.18982096828327477,-4.472134224728967,1.4621229117697606e-06,4,10,HF
3,-1.6286666666666667,0.2323158960457841,-2.0633333333333335,0.229147696184506,-4.4721343525615715,2.1856149431381845e-06,4,10,HF
4,-0.8333333333333335,0.2233582075700127,-1.2366666666666668,0.23786504110057394,-4.47213520286701,1.0055776968052341e-06,4,10,HF
5,-0.82,0.2743817292265163,-1.4933333333333332,0.2670397390318944,-4.472134530912677,2.3079330134591577e-06,4,10,HF
6,-0.6106666666666666,0.2696127923110804,-1.2066666666666668,0.23111132478622604,-4.472134403103834,1.798311290758356e-06,4,10,HF
7,-1.0826666666666669,0.25465312354913955,-1.2866666666666666,0.26620960830810664,-4.472134254451121,1.7114101603126408e-06,4,10,HF
8,-0.53,0.3116155038219732,-1.4433333333333334,0.27707239326773625,-4.472136624192347,1.5731802992660992e-06,4,10,HF
9,-1.1533333333333333,0.23761967744930368,-1.23,0.25112590910183324,-4.472138244871013,1.9539979357153423e-06,4,10,HF
10,-0.5633333333333332,0.23437339629080964,-1.6893333333333334,0.25055749395653243,-4.472134128358496,1.7612043687353029e-06,4,10,HF
11,-0.7380000000000001,0.2550119997176605,-1.1266666666666667,0.25383984452143576,-4.472137970136239,2.3132894763441265e-06,4,10,HF
12,-0.4420000000000001,0.24184257505888226,-1.4266666666666667,0.23481245471415885,-4.472138472507302,3.0624492729709684e-06,4,10,HF
13,-0.6853333333333331,0.2600498413766099,-1.3166666666666667,0.2531688062231295,-4.472136605029834,1.4861615424557032e-06,4,10,HF
14,-0.7566666666666667,0.25600390622019814,-1.366666666666667,0.23002415332114814,-4.472137069008239,2.0164732621627467e-06,4,10,HF
15,-0.3233333333333333,0.2695844538874187,-1.559333333333333,0.2294172133423683,-4.47213529432871,8.187149473112312e-08,4,10,HF
16,-0.9873333333333334,0.2104743637067892,-1.2566666666666668,0.28052371656520514,-4.472137255564381,1.8253875097978142e-06,4,10,HF
17,-1.0993333333333333,0.2322995958287965,-0.7533333333333333,0.26965986806427916,-4.472138384681455,2.6968134689585566e-06,4,10,HF
18,-0.3106666666666667,0.23303111857050815,-0.8333333333333331,0.23295206946208194,-4.4721356166078925,6.514218236186649e-07,4,10,HF
19,-0.3333333333333332,0.2737801226450809,-0.9766666666666667,0.26940304378384444,-4.472133372943924,1.1524057421621156e-06,4,10,HF
20,-0.4733333333333333,0.25233839713104833,-0.7900000000000001,0.245167063221977,-4.472134008152364,2.6532416944222685e-06,4,10,HF
0,-2.999975660010696,1.25607396694702e-16,-2.999975660010696,1.25607396694702e-16,-2.999975660010696,1.25607396694702e-16,4,25,HF
1,-2.8700952380952374,0.16815741680162913,-2.7359999999999998,0.13698285375265848,-4.464840711751604,0.005904878259441233,4,25,HF
2,-2.4299999999999993,0.2207608057000457,-2.686285714285715,0.21578576089069132,-4.471209354888495,0.00044300451737476596,4,25,HF
3,-2.0163809523809517,0.2518190027752674,-2.49142857142857,0.2247979793487352,-4.46432733305702,0.0034577421686728463,4,25,HF
4,-1.8796190476190475,0.2326099589782712,-2.054,0.2341526377766814,-4.469907187293056,0.0011022050679988505,4,25,HF
5,-1.902380952380952,0.23357873392779285,-1.8578095238095236,0.22997016507668294,-4.468010649205029,0.0018373796454365932,4,25,HF
6,-1.994,0.2245027888963124,-1.8153333333333332,0.19898008833940029,-4.47119432576745,0.0004001744607254758,4,25,HF
7,-1.9066666666666665,0.28487034087653124,-1.4573333333333338,0.2261642274493864,-4.470330677908168,0.0007935385240250275,4,25,HF
8,-1.983333333333333,0.20686495863512291,-1.7053333333333334,0.24144262718547074,-4.470435380813959,0.0006412071850512952,4,25,HF
9,-1.5953333333333335,0.21688913706725327,-1.3253333333333333,0.23954505027470538,-4.470691490589322,0.0007239488308459173,4,25,HF
10,-1.5019999999999996,0.26375144934100075,-1.5506666666666666,0.24919468515823348,-4.468728753538082,0.0011688372393837006,4,25,HF
11,-1.6179047619047622,0.21977335511623702,-1.0576190476190472,0.2319117922078982,-4.470712276923453,0.0007476488657105558,4,25,HF
12,-1.4771428571428573,0.26788652960491344,-1.1308571428571432,0.2212362806641039,-4.463965821585578,0.0058828883827577545,4,25,HF
13,-1.2779999999999998,0.23312487831393902,-1.2242857142857146,0.25468131346561607,-4.467712550162495,0.001513823710805567,4,25,HF
14,-1.1864761904761907,0.20889930132778833,-0.9066666666666667,0.23731086035924367,-4.469354456810441,0.0010764497066098695,4,25,HF
15,-1.5266666666666668,0.24378314589450642,-0.9420000000000001,0.24194362979834785,-4.466547301733331,0.002203367818086397,4,25,HF
16,-1.3841904761904764,0.21512076195063604,-0.9737142857142858,0.22282910853382085,-4.469118851129192,0.001971744006555106,4,25,HF
17,-0.7592380952380953,0.22718037665567634,-1.4271428571428575,0.25768486968289783,-4.4683228667406825,0.0018275363436666401,4,25,HF
18,-1.089619047619048,0.25320532713012733,-0.8366666666666669,0.22131576235475556,-4.469658575142613,0.001056330854000113,4,25,HF
19,-1.2651428571428571,0.24616729889979094,-0.7200000000000002,0.22285820105568876,-4.468137067197005,0.0013735301900430778,4,25,HF
20,-1.318,0.23158432109661,-0.7668571428571427,0.20665108389793288,-4.467568627044846,0.0018404245081330183,4,25,HF
0,-2.9999771693378907,6.2803698347351e-17,-2.9999771693378907,6.2803698347351e-17,-2.9999771693378907,6.2803698347351e-17,4,50,HF
1,-2.7912380952380946,0.13656227224255751,-2.922190476190475,0.12027355432928824,-4.352332378245798,0.00980366371567427,4,50,HF
2,-2.2575396825396834,0.18861104982983853,-3.017746031746031,0.14151439285897174,-4.401410639244167,0.012399065992515274,4,50,HF
3,-2.0683015873015873,0.19395693782749432,-2.3399682539682543,0.1618829766855971,-4.411946173954,0.010373807933792983,4,50,HF
4,-1.9054761904761903,0.16892269062924328,-2.102063492063492,0.18586567699987352,-4.403703803535248,0.014502754269590076,4,50,HF
5,-1.8584126984126987,0.1634434278098397,-1.9838888888888886,0.1718623703758969,-4.373865101314597,0.020597600122892343,4,50,HF
6,-1.851666666666666,0.16834913039637425,-2.0755873015873023,0.1793223696306097,-4.3919874172000934,0.013949047328326573,4,50,HF
7,-1.8815238095238092,0.20531802914371355,-1.986349206349206,0.1677512060170698,-4.403225183487309,0.014002849498812768,4,50,HF
8,-1.7037142857142848,0.18099748733272758,-2.0791428571428567,0.19437114788273407,-4.3968416045813115,0.019195384394192112,4,50,HF
