N_opt,avg_expH,std_expH,avg_expH_enhanced,std_expH_enhanced,avg_expH_enhanced_SDPvalue,std_expH_enhanced_SDPvalue,N,N_meas,Initial_state
0,-4.9995424561226685,0.0,-4.9995424561226685,0.0,-4.9995424561226685,0.0,6,10,HF
1,-3.1033333333333326,0.24832281856934177,-3.5200000000000014,0.2685616006307181,-7.2110962093554205,3.763502744176995e-06,6,10,HF
2,-2.3433333333333333,0.3382441590199469,-3.016666666666666,0.3468028578634008,-7.211101709088032,5.80465747818661e-06,6,10,HF
3,-1.7600000000000002,0.3172156644583899,-2.8433333333333333,0.2839174371381777,-7.211103258338935,4.486979499805624e-06,6,10,HF
4,-1.5633333333333332,0.35348707347102676,-2.929999999999999,0.3026582230833981,-7.211101896230766,5.306477412438753e-06,6,10,HF
5,-1.1520000000000001,0.310950028139571,-2.244,0.29944161367451927,-7.211101860569679,5.130207389955292e-06,6,10,HF
6,-0.7420000000000002,0.3511717655064098,-1.7659999999999993,0.28216384523102095,-7.211099693387419,4.368555833236351e-06,6,10,HF
7,-1.2766666666666666,0.34790196575727733,-2.512,0.25255100254976004,-7.211112339865412,5.3179886386632575e-06,6,10,HF
8,-0.8240000000000001,0.29798738228321014,-1.6186666666666665,0.338913505845436,-7.211109993601542,5.302350576279986e-06,6,10,HF
9,-1.8506666666666662,0.33866566928986996,-2.016666666666667,0.2746007202385958,-7.211103878189299,4.680731985867925e-06,6,10,HF
10,-0.79,0.28361985512693255,-2.0466666666666664,0.3478198767561548,-7.211105826553467,5.502349010828e-06,6,10,HF
11,-0.7226666666666668,0.3574321256468764,-1.4880000000000004,0.2882248504977398,-7.2109959641277115,9.373974331271478e-05,6,10,HF
12,-0.9740000000000001,0.3022291845603267,-1.2919999999999998,0.3311979065956385,-7.211102639105971,6.5254197084041975e-06,6,10,HF
13,-0.85,0.305950250131546,-1.7873333333333332,0.2886641878261544,-7.211106066883193,4.982875119175924e-06,6,10,HF
14,-0.7653333333333334,0.3867505196434059,-1.6866666666666665,0.33357591173357953,-7.2110982339495955,6.033395775329018e-06,6,10,HF
15,-0.3933333333333333,0.3357168118783713,-0.9833333333333333,0.25855366947695785,-7.211109614288736,7.044193548187474e-06,6,10,HF
16,-0.53,0.2930563085824975,-1.46,0.2979022956906808,-7.211098917774233,5.678682106710977e-06,6,10,HF
17,-0.7986666666666666,0.3044192430769703,-2.0453333333333332,0.33165679717308844,-7.211101254405611,5.682164592326931e-06,6,10,HF
18,-0.9246666666666664,0.3024710234055488,-1.858,0.3693174605494121,-7.211095863938774,5.943061162800774e-06,6,10,HF
19,-1.1300000000000001,0.37119776100857316,-1.0733333333333333,0.3553764826834275,-7.211104004925613,6.219012932284052e-06,6,10,HF
20,-0.8679999999999999,0.3176510454361305,-0.8533333333333334,0.3248466304786512,-7.211100723791989,6.716943578357555e-06,6,10,HF
0,-4.99949794970774,5.02429586778808e-16,-4.99949794970774,5.02429586778808e-16,-4.99949794970774,5.02429586778808e-16,6,25,HF
1,-4.647666666666668,0.22298381107156634,-4.591000000000001,0.2126231300199984,-7.207241095103303,0.0018564004553920923,6,25,HF
2,-4.007428571428571,0.2924883364149338,-4.048952380952381,0.2589704818626834,-7.202413806293623,0.0025468988224097056,6,25,HF
3,-3.3331904761904765,0.2574652864785787,-3.556857142857143,0.27678508767978227,-7.207227873914788,0.000994391517642609,6,25,HF
4,-3.4085079365079367,0.26407342543058826,-3.0639047619047615,0.28330767678954827,-7.204224971901839,0.0028170980022868323,6,25,HF
5,-2.890952380952381,0.3260189329950054,-2.5556190476190475,0.28862798251425553,-7.206230205980492,0.0019958586877397836,6,25,HF
6,-2.3834285714285723,0.2734392772945155,-3.333571428571428,0.28503171045292275,-7.201360980475393,0.0029431554701968912,6,25,HF
7,-2.2686349206349203,0.2794649661254684,-2.6012380952380947,0.26933255236634934,-7.206341439742829,0.0011873337746689725,6,25,HF
8,-2.211333333333333,0.2770120093666218,-2.4863333333333335,0.2761588389926013,-7.209910291034188,0.0004048019983476837,6,25,HF
9,-2.307004329004329,0.29881917034120775,-2.350952380952381,0.28953168065741686,-7.201791675907844,0.0031145002323783068,6,25,HF
10,-1.9985714285714282,0.29566052728135733,-2.258095238095238,0.2787646135193039,-7.198454387770903,0.0070211110194988175,6,25,HF
11,-2.5851904761904767,0.2779215642461302,-1.8132857142857146,0.2944874026849638,-7.201085479148472,0.0038550321455861755,6,25,HF
12,-1.8352380952380956,0.307559540167915,-2.1106666666666674,0.28306913845005627,-7.192077278447622,0.010465637688023936,6,25,HF
13,-1.6185714285714285,0.33691698783133867,-1.7068571428571429,0.22923796308382444,-7.206412629847162,0.002074158131543824,6,25,HF
14,-1.5097619047619049,0.3208923516703759,-2.1105714285714283,0.29125246126080406,-7.203495526389938,0.0032606503476359542,6,25,HF
15,-1.6661428571428574,0.24465933824684313,-1.1946666666666668,0.32721044952238915,-7.203958214541948,0.005015147800366611,6,25,HF
16,-1.9152380952380959,0.3180586805340148,-0.8616825396825395,0.26821851182978296,-7.19882192372628,0.006031344331873876,6,25,HF
17,-1.177952380952381,0.29936522268508076,-1.6887301587301584,0.2834701932586781,-7.203905483529683,0.004972834519498948,6,25,HF
18,-1.5842857142857147,0.3103371950043607,-1.4317142857142862,0.29734800183456983,-7.2019912988912385,0.00597139615981154,6,25,HF
19,-1.5319206349206345,0.31166133664263446,-1.0943333333333332,0.3056444133918396,-7.204733639436827,0.00503614102130735,6,25,HF
20,-1.237619047619048,0.35780208998957375,-1.7309523809523808,0.3115119154533062,-7.207499569811009,0.0016222548397729685,6,25,HF
0,-4.999566278239291,3.76822190084106e-16,-4.999566278239291,3.76822190084106e-16,-4.999566278239291,3.76822190084106e-16,6,50,HF
1,-4.9826695526695515,0.23194285476850368,-4.9086446886446895,0.18668914653363258,-7.050533699885458,0.01163435442838551,6,50,HF
2,-3.775538239538239,0.20959197061481938,-4.507728382728384,0.1811780887226313,-7.092951475138409,0.01334687188859138,6,50,HF
3,-3.4001875901875893,0.1973777354853407,-4.078708513708514,0.2119323022247668,-7.100453514897935,0.016875957487056482,6,50,HF
4,-3.2520448440448444,0.20896619936355776,-3.6299494949494955,0.19821893816342837,-7.117577270846502,0.01322935658466443,6,50,HF
5,-2.789425463425463,0.28925424749072076,-3.1990115440115447,0.22612948046767084,-7.124098937785082,0.015258117094796889,6,50,HF
6,-2.522440448440448,0.273916561563373,-3.033209235209235,0.26428480464597864,-7.09868319901688,0.019208233303959793,6,50,HF
7,-2.3874557664557665,0.2550045474446255,-2.6392669552669554,0.19603529804093195,-7.1101369420962195,0.018767604811478926,6,50,HF
