N_opt,avg_expH,std_expH,avg_expH_enhanced,std_expH_enhanced,avg_expH_enhanced_SDPvalue,std_expH_enhanced_SDPvalue,N,N_meas,Initial_state
7,-0.9266666666666662,0.19647787548616144,-1.1199999999999999,0.1943101758643752,-2.828427148642588,1.038047888064527e-06,3,25,HF
8,-1.086666666666667,0.2216724310027448,-1.2999999999999998,0.18116904322268254,-2.8284264793604423,9.321108343145537e-07,3,25,HF
9,-0.9266666666666664,0.16008053528701663,-1.6999999999999995,0.16686654681045102,-2.828426461687773,1.0875823424336117e-06,3,25,HF
10,-1.1333333333333335,0.18257418583505533,-1.1666666666666665,0.19212264601319415,-2.8284283492283873,1.07188750883298e-06,3,25,HF
11,-0.8066666666666669,0.20222979228810198,-1.0600000000000003,0.1940652811126538,-2.8284283476616565,1.9529161045130525e-06,3,25,HF
12,-0.6333333333333333,0.16792855623746666,-0.9666666666666666,0.1681930108205715,-2.8284260538890673,1.5717061469864067e-06,3,25,HF
13,-0.8466666666666666,0.16444114110796273,-1.1733333333333333,0.16713002257058554,-2.8284271091661366,1.054860420151408e-06,3,25,HF
14,-0.9333333333333332,0.18690461025168242,-1.0133333333333336,0.18426068490049632,-2.8284254858596953,7.331354861829046e-07,3,25,HF
15,-0.8400000000000002,0.17844762692609714,-0.8466666666666669,0.17992838081365106,-2.8284280403126956,1.237103994560476e-06,3,25,HF
16,-0.7799999999999998,0.20168402129183277,-0.9733333333333334,0.1748243562995601,-2.8284274248705565,1.6259477696597052e-06,3,25,HF
17,-0.8666666666666666,0.1866666666666667,-1.1399999999999997,0.16223165878185153,-2.828427593580136,1.204562369212167e-06,3,25,HF
18,-0.7533333333333334,0.20522291403360507,-1.0399999999999996,0.18052762177080325,-2.8284273273728355,1.4893408246615613e-06,3,25,HF
19,-0.9266666666666665,0.21087963918364006,-1.3266666666666667,0.18654519857426266,-2.8284244696067127,1.8217463972652504e-06,3,25,HF
20,-1.0333333333333332,0.187438878926794,-0.9866666666666666,0.18594144837077672,-2.828425382730831,6.133991933153762e-07,3,25,HF
0,-1.9999999999999998,9.42055475210265e-17,-1.9999999999999998,9.42055475210265e-17,-1.9999999999999998,9.42055475210265e-17,3,50,HF
1,-1.9166666666666674,0.11825114516711174,-2.124,0.11794175587033533,-2.8266218404846852,0.0010605271238502145,3,50,HF
2,-1.4353333333333333,0.1012166433393683,-1.6899999999999995,0.10642994566067077,-2.8275356421704454,0.0006295654646851014,3,50,HF
3,-1.5066666666666666,0.11553931509807962,-1.620666666666667,0.12398526794206907,-2.8244347456757333,0.0016839082251888422,3,50,HF
4,-1.6586666666666665,0.12791163616601373,-1.482,0.12392546146777099,-2.8232243767773118,0.0028312550792920594,3,50,HF
5,-1.3866666666666665,0.10751330666997043,-1.4466666666666663,0.11209123268322302,-2.827105572285135,0.0008323754001074359,3,50,HF
6,-1.3046666666666669,0.15103497755303058,-1.6186666666666667,0.12323477142790865,-2.8262611940440956,0.0012142639649247295,3,50,HF
7,-1.35,0.15475643946393816,-1.7933333333333337,0.10381179551904923,-2.816032126312131,0.007309210179562845,3,50,HF
8,-1.4433333333333334,0.13862579525871477,-1.649333333333333,0.12276170231613585,-2.8220962889444836,0.002439553836027779,3,50,HF
9,-1.1440000000000001,0.146631632179266,-1.5859999999999996,0.13651240073911075,-2.8236838549203416,0.0019839545532717045,3,50,HF
10,-1.3093333333333337,0.14674555454179106,-1.1806666666666663,0.13241379585727964,-2.8205327174384967,0.003508034090394513,3,50,HF
11,-1.3020000000000003,0.1634772427247563,-1.3006666666666666,0.152922609330486,-2.81927413180885,0.005098279890787301,3,50,HF
12,-1.1039999999999999,0.15727298277552668,-1.332666666666667,0.14086870167326418,-2.819685474022766,0.0025197379079700817,3,50,HF
13,-1.3086666666666664,0.15574854377774733,-1.156666666666667,0.12783409386996708,-2.8246945669918,0.0013520277564121209,3,50,HF
14,-1.157333333333333,0.14574876405041046,-1.3453333333333335,0.15363089966973875,-2.8085202484439016,0.013060818940615993,3,50,HF
15,-1.2366666666666668,0.16621338360339366,-1.27,0.11671141998774391,-2.814602399294614,0.006939241788674403,3,50,HF
16,-1.2953333333333332,0.12565918633793197,-1.128,0.13418845785767947,-2.8234914818744197,0.0019376369776409339,3,50,HF
17,-1.0873333333333333,0.14309247980861112,-1.3299999999999996,0.12864162105114604,-2.8223698885229695,0.004119639871248833,3,50,HF
18,-0.976,0.15368955722494615,-1.1013333333333337,0.1397552145717647,-2.818868819707893,0.004909743714755573,3,50,HF
19,-1.0873333333333333,0.14771711704019502,-1.2579999999999998,0.14370281061196324,-2.8177487391874703,0.0057352558102855234,3,50,HF
20,-0.9633333333333333,0.14254278110253232,-1.13,0.1384878654932947,-2.8177760872044257,0.00520328771003715,3,50,HF
0,-2.0,0.0,-2.0,0.0,-2.0,0.0,3,100,HF
1,-1.9526868686868684,0.06397790252125558,-1.9985454545454553,0.0679187782632414,-2.7832156483839285,0.007133931978181801,3,100,HF
2,-1.7978585858585865,0.09284995137346103,-1.8742222222222222,0.07256389752879128,-2.7631038876304745,0.016125678873172948,3,100,HF
3,-1.904989898989899,0.0876422378125464,-1.820686868686869,0.09921247391383843,-2.7844054755148,0.014492114212626047,3,100,HF
4,-1.8422626262626265,0.09283374253297288,-1.6482424242424245,0.09566193305688518,-2.7968893017204675,0.010896766256467934,3,100,HF
5,-1.6018181818181823,0.11715181300813379,-1.5652323232323233,0.09953003366454355,-2.785075939093618,0.008203319220478344,3,100,HF
6,-1.4594747474747476,0.11376126429750093,-1.8784444444444446,0.08177932290830789,-2.800489393366993,0.009415163355876171,3,100,HF
7,-1.6310303030303033,0.10092314252879747,-1.6218181818181814,0.10042851560314124,-2.8041162845785585,0.006542683914189353,3,100,HF
8,-1.66020202020202,0.09232222884762878,-1.6148888888888893,0.10325239208748914,-2.804119887932697,0.0052982540198989875,3,100,HF
