N_opt,avg_expH,std_expH,avg_expH_enhanced,std_expH_enhanced,avg_expH_enhanced_SDPvalue,std_expH_enhanced_SDPvalue,N,N_meas,Initial_state
0,6.999999999999995,8.79251776862914e-16,6.999999999999995,8.79251776862914e-16,6.999999999999995,8.79251776862914e-16,8,10,++
1,5.270666666666666,0.3705487102482839,4.744666666666666,0.3495236250161703,-9.99974005192782,0.00027617683410399946,8,10,++
2,-1.386,0.40450583294791786,2.772,0.3307598793351119,-9.995114581215738,0.004578712432393365,8,10,++
3,-1.8880000000000001,0.36618484706801047,2.2326666666666664,0.3168210009874135,-10.000015371033136,7.83012636301316e-06,8,10,++
4,-2.1799999999999993,0.370790147298082,0.6646666666666667,0.3918371657263313,-9.995393449767164,0.004576574968498844,8,10,++
5,-0.8186666666666668,0.3766403058622377,-0.46,0.4240178193320549,-10.000008157229964,6.243120537042093e-06,8,10,++
6,-2.188,0.4343687731767917,-0.07199999999999995,0.3703264145768343,-10.000007721505156,5.668667369244461e-06,8,10,++
7,-1.3797142857142857,0.3859474147913508,-1.160666666666667,0.4337143863061138,-9.999998050274494,6.624400764852448e-06,8,10,++
8,-1.3106666666666666,0.3914547682115464,-0.8399999999999999,0.40196627829817877,-10.000004105483832,6.791686857189081e-06,8,10,++
9,-1.0413333333333332,0.36411543957010845,-1.6133333333333335,0.42623624122466786,-9.999998999799487,4.199230947298798e-06,8,10,++
10,-1.168666666666667,0.3492778709152802,-1.6526666666666667,0.3751575550500231,-10.000010315924008,4.878859656935688e-06,8,10,++
11,-0.9699999999999998,0.3382809483255006,-1.8733333333333342,0.37981164922746763,-9.999727819859636,0.0002747901088940238,8,10,++
12,-2.0199999999999996,0.3331546187583177,-1.4560000000000002,0.32144042475498724,-10.000014723593024,5.890904166812703e-06,8,10,++
13,-1.2773333333333332,0.3763006363120967,-1.0913333333333335,0.38930343492505237,-10.000006304540602,6.0570390277955604e-06,8,10,++
14,-1.201333333333333,0.41887994567523623,-0.6193333333333335,0.4029282704292553,-9.999992474325175,6.657694671869787e-06,8,10,++
15,-0.7866666666666666,0.35958865388107003,-1.660666666666666,0.3574846570134165,-10.000015986298557,5.163834586822885e-06,8,10,++
16,-0.7973333333333333,0.37066767385954286,-0.8733333333333335,0.3942396338382138,-10.0000121195645,6.52887193045671e-06,8,10,++
17,-0.278,0.42880776319672403,-1.2673333333333334,0.34679163132283847,-10.000007535616263,5.395817470688728e-06,8,10,++
18,-0.4833333333333333,0.34779591716982533,-0.8939999999999999,0.43207272021681215,-9.999990445983249,6.1427389749183495e-06,8,10,++
19,-1.0366666666666666,0.3717911600168388,-1.1333333333333335,0.44217341997606924,-10.000007079252377,5.745256741716791e-06,8,10,++
20,-1.756,0.40524170016862215,-0.8893333333333335,0.42482669930742867,-10.000003328261283,6.280945967307366e-06,8,10,++
0,6.999999999999995,8.79251776862914e-16,6.999999999999995,8.79251776862914e-16,6.999999999999995,8.79251776862914e-16,8,25,++
1,6.5243809523809535,0.23043515533947184,6.6493809523809535,0.29631343956547124,-9.947177654141482,0.012044988258760915,8,25,++
2,-3.2657777777777786,0.35421571934726936,4.293523809523808,0.31422920155693856,-9.943584172449043,0.01655278714809867,8,25,++
3,-4.216174603174602,0.3652182750842712,2.2735238095238097,0.31125829508384734,-9.956703470309748,0.011409459297439245,8,25,++
4,-3.5298095238095244,0.3646912727834935,0.459888888888889,0.3785294184603883,-9.950407190368535,0.014240342452395676,8,25,++
5,-2.793190476190476,0.29492370365071824,0.4725714285714286,0.33591821053991044,-9.974748172552788,0.009744913507662612,8,25,++
6,-3.341666666666667,0.3558339204060858,0.1505238095238096,0.32377703821640974,-9.978203259547001,0.008348693198738438,8,25,++
7,-2.815857142857142,0.423988007413935,-0.18619047619047613,0.377995146881226,-9.979006839424951,0.008299820239006696,8,25,++
8,-1.9011904761904759,0.39872367946029774,-0.3774761904761903,0.3640295408635337,-9.973979214301261,0.00844000351644644,8,25,++
