N_opt,avg_expH,std_expH,avg_expH_enhanced,std_expH_enhanced,avg_expH_enhanced_SDPvalue,std_expH_enhanced_SDPvalue,N,N_meas,Initial_state
8,-5.787363134520424,0.08543792011936577,-5.98675961044339,0.04933988867244662,-6.970623239734206,0.015513418565220668,6,1000,HF
9,-5.721420737739346,0.05363714063588913,-5.867334426615742,0.04776466563405675,-6.976994205283769,0.013900419819430665,6,1000,HF
10,-5.7121201380636775,0.06922678271797884,-5.978583416488649,0.057339640007464,-6.977542818126544,0.012650024635953123,6,1000,HF
1,-4.997579093391317,0.03685981302241444,-5.053546617729178,0.04453235254403083,-6.101025308035114,0.02509987776484664,6,2000,HF
2,-5.747282206347627,0.05530008007920399,-5.789513099194823,0.054296178696883815,-6.5154846378905305,0.03683282376804121,6,2000,HF
3,-6.0006676222132045,0.05317877631713837,-5.9713538087734195,0.04752308084993183,-6.653809082805022,0.020424996869308192,6,2000,HF
4,-6.127997571822809,0.04329758800529747,-6.146125101926475,0.03205678235413268,-6.800965027579219,0.012691423807322555,6,2000,HF
5,-6.136053844201174,0.03930657128842833,-6.168867361475011,0.039336384261774306,-6.8595923804252035,0.014791263844380852,6,2000,HF
6,-6.140436842607355,0.031617511270309276,-6.190855959728367,0.03909625981452041,-6.893031132741055,0.013054900042138426,6,2000,HF
7,-6.155494245226282,0.04047190486468584,-6.157140058796633,0.03676990495087592,-6.9187013223972125,0.013413935158938795,6,2000,HF
8,-6.134230884802285,0.047156772543675306,-6.194123114851145,0.04202756091665973,-6.937729234515235,0.014421247403546838,6,2000,HF
9,-6.047342995129891,0.03844297409136725,-6.226970381722502,0.03839297643149606,-6.927296272226969,0.011521219477484485,6,2000,HF
10,-6.081488577727684,0.048363769690003305,-6.178732245369446,0.0392125050782812,-6.951974488354316,0.012889069815933565,6,2000,HF
1,-4.9806490439280715,0.021832215794769398,-5.024887979301831,0.023822618275549275,-5.908640614636374,0.012079530882969822,6,4000,HF
2,-5.710023947947929,0.039745512327003386,-5.742765633195564,0.036699717319620934,-6.363497759138016,0.03403118149837732,6,4000,HF
