N_opt,avg_expH,std_expH,avg_expH_enhanced,std_expH_enhanced,avg_expH_enhanced_SDPvalue,std_expH_enhanced_SDPvalue,N,N_meas,Initial_state
9,-0.9266666666666669,0.5020916251044226,-1.88,0.4972385968750035,-7.21110929232739,7.831940060419629e-06,6,10,HF
10,-1.9933333333333334,0.3808154992177241,-2.3333333333333335,0.43929236025428187,-7.211100023603315,9.386900887995291e-06,6,10,HF
11,-0.9733333333333332,0.4679677101871215,-2.793333333333333,0.420188317569899,-7.211110487915043,7.269421226577665e-06,6,10,HF
12,-1.82,0.4349119962066399,-1.4826666666666666,0.4126709531279801,-7.211108285431367,9.627618041485956e-06,6,10,HF
13,-0.7333333333333333,0.4583060597945924,-1.1266666666666665,0.405784836253566,-7.211114828517538,9.485978328478533e-06,6,10,HF
14,-0.7866666666666666,0.5360364830038261,-1.397333333333333,0.4774782647758256,-7.211102784026809,8.195200128516434e-06,6,10,HF
15,-0.2733333333333334,0.5217815634918506,-1.2199999999999998,0.43530015187479804,-7.211104562195041,7.0610580032838546e-06,6,10,HF
16,-0.5333333333333333,0.4644710252893428,-1.564,0.41215280877094324,-7.211091085781292,7.1500677073157445e-06,6,10,HF
17,-0.2533333333333333,0.5445585367983867,-0.4733333333333334,0.32818423010389897,-7.211105545759324,6.944891932908839e-06,6,10,HF
18,-1.4053333333333333,0.45731459631199173,-0.78,0.43274010676155267,-7.2110974533846175,9.639491100047529e-06,6,10,HF
19,-0.6733333333333335,0.5208949563544991,-1.5719999999999998,0.36288562017987613,-7.211109532133596,7.539531015844578e-06,6,10,HF
20,-0.026666666666666634,0.4259285281724049,-0.5933333333333334,0.4754487938312132,-7.211117353087556,8.335453126901775e-06,6,10,HF
0,4.9999999999999964,3.552713678800501e-16,4.9999999999999964,3.552713678800501e-16,4.9999999999999964,3.552713678800501e-16,6,100,++
1,5.003783915430975,0.16898829189574588,5.046001062576914,0.1364909587156968,-4.843802177302807,0.06905030429869914,6,100,++
2,-2.6227407494466313,0.3212461027812643,2.103828863259204,0.20961804441552165,-5.267550304298775,0.1441943236090255,6,100,++
3,-3.9955453600407163,0.2880450223678285,0.9809646438872445,0.2904158203278939,-5.764225904316895,0.12878594201976218,6,100,++
4,-3.9277015505993838,0.24189065665167928,-0.9612446841084611,0.30437374851876503,-6.299648152311443,0.1334317079529004,6,100,++
5,-3.525256096844332,0.229704675561437,-1.3715378271539265,0.23876458707361986,-6.5209478616084855,0.10107542046744926,6,100,++
6,-3.436719262849294,0.2616556323065866,-1.502320124320124,0.14085471448968034,-6.767116096939374,0.06334364788558094,6,100,++
7,-3.349459631871397,0.22678407943346063,-1.6902979112390875,0.2813680230783274,-6.710239863393291,0.07966181039896121,6,100,++
8,-3.23073049825991,0.23932745976717418,-1.7977232873765385,0.28392715374947414,-6.876924735369494,0.06841645610402272,6,100,++
