N_opt,avg_expH,std_expH,avg_expH_enhanced,std_expH_enhanced,avg_expH_enhanced_SDPvalue,std_expH_enhanced_SDPvalue,N,N_meas,Initial_state
8,-3.984411880263608,0.038560047530534436,-3.8559228933849528,0.03084648088991928,-4.351316026295251,0.008190924355562186,4,2000,++
9,-3.960445706242006,0.04257041224027203,-3.9088414178080337,0.03144596414075666,-4.3626999783326825,0.008529546663579935,4,2000,++
10,-3.9983990641729186,0.036689747192611075,-3.8983057049512597,0.03301182856433031,-4.3553722629984115,0.007253245922840182,4,2000,++
1,3.0097555910370066,0.017987328061380613,2.987496419622338,0.020623646051033263,2.7427869431648673,0.000826938605248128,4,4000,++
2,-1.1374180699305756,0.024454719016839575,-1.1574142498892053,0.08549248202300655,-1.7815102536311451,0.08652628404522883,4,4000,++
3,-3.9332783638965765,0.021673867564129437,-3.886981124333348,0.03927147452864352,-4.171953870520735,0.03361729858080321,4,4000,++
4,-4.1148847556441615,0.022296974477384438,-4.0244786864822855,0.02367525672689954,-4.297793361208139,0.0090500062377635,4,4000,++
5,-4.120721664409561,0.019145448220395926,-4.024541440070106,0.02206061483585991,-4.328322366195613,0.007646626242042329,4,4000,++
6,-4.1189407733282986,0.024251523038640775,-4.027812761925632,0.020752799506820484,-4.344979418024127,0.0071055911179914635,4,4000,++
7,-4.10522688775173,0.029212926506364173,-4.031992397601162,0.01594738036674597,-4.355538896258574,0.006605168550708765,4,4000,++
8,-4.073235697833436,0.040925927209568676,-4.043861390118897,0.020057519089925743,-4.362837162802952,0.0065833804780672245,4,4000,++
9,-4.095385368696457,0.029168051252646154,-4.0051922912484486,0.016104216085374913,-4.366680275946868,0.005246471529221104,4,4000,++
10,-4.045397207708338,0.048912214256438186,-4.010814967541251,0.018522575972475742,-4.366273788152327,0.004283428421097264,4,4000,++
1,3.001267232259108,0.01366331087160333,2.9849002022945443,0.014924670132683343,2.8226689768586692,0.0011791163906231107,4,8000,++
2,-1.1489303786183411,0.012745602945585471,-1.1680310000396887,0.017190957716965348,-1.3829639338385524,0.00911512132351042,4,8000,++
3,-3.9739642021864796,0.018616385154269832,-4.014650516574429,0.02063663551008509,-4.227714931746375,0.013337841925308434,4,8000,++
4,-4.128148658985825,0.02020837600886259,-4.1186386817302285,0.016877253462147624,-4.3105915311219345,0.005665050836136384,4,8000,++
5,-4.139192245455199,0.025086758726472654,-4.152466252818588,0.015098521380998996,-4.334386554620185,0.006018124401800334,4,8000,++
6,-4.140574221214808,0.03292446623392912,-4.1464821681038515,0.01812685315809375,-4.341323410452936,0.004969401779711622,4,8000,++
7,-4.1442884412990475,0.018732677435124894,-4.1612048569789195,0.014216949106459079,-4.351715948174237,0.004764407119836404,4,8000,++
8,-4.101606758348072,0.03593750784844306,-4.138413250119349,0.014730765482475636,-4.343762845887016,0.00489755386588482,4,8000,++
9,-4.151896176669077,0.02296341311473002,-4.138230853736235,0.015851951520535472,-4.345567209823592,0.005215650152630662,4,8000,++
10,-4.145267289498259,0.017467162766749575,-4.15768552632622,0.014977755929791225,-4.353948814428949,0.00548800927320876,4,8000,++
1,2.9944504643770204,0.009156603738274609,3.0002219412915023,0.009575287258956034,2.8762977618819288,0.0006907047147280893,4,16000,++
2,-1.1410926137461213,0.009658946681247449,-1.1170348938077626,0.0065583483280519505,-1.360779699374381,0.013767763659032293,4,16000,++
3,-3.974165959327396,0.009447990823628207,-3.9843027996171916,0.0077186243059152474,-4.166709253826131,0.002771220817081965,4,16000,++
4,-4.186907342327406,0.008590322452695743,-4.178733741605551,0.008484077093084602,-4.293134821152668,0.0031508087674104192,4,16000,++
5,-4.197374753589212,0.01031753995366694,-4.182256204964063,0.009470910781579623,-4.320394651473275,0.0030730766302730947,4,16000,++
6,-4.2003485640535025,0.008653537640511466,-4.188343397286382,0.00904558703924115,-4.327297369685287,0.002630037641072389,4,16000,++
7,-4.205406391102193,0.007178192090589478,-4.189385627532151,0.009226493951051,-4.327993297395687,0.003304626958442949,4,16000,++
8,-4.174620946671072,0.011574324174026528,-4.204168179795487,0.009738119720534882,-4.333370017599763,0.0031075281851047033,4,16000,++
9,-4.184331610687495,0.01010056597693107,-4.176381768939004,0.008241922261542297,-4.32608452502571,0.003108568606154133,4,16000,++
10,-4.2030084412193744,0.008695149433601779,-4.1948548736886835,0.008867547530751706,-4.326957309048481,0.003174826925405368,4,16000,++
