N_opt,avg_expH,std_expH,avg_expH_enhanced,std_expH_enhanced,avg_expH_enhanced_SDPvalue,std_expH_enhanced_SDPvalue,N,N_meas,Initial_state
0,1.9999999999999998,9.42055475210265e-17,1.9999999999999998,9.42055475210265e-17,1.9999999999999998,9.42055475210265e-17,3,10,++
1,1.5266666666666666,0.23590770323252364,1.68,0.1683805214387936,-2.8284290079296706,1.4846185852902648e-06,3,10,++
2,-0.68,0.22841677307549513,0.8666666666666666,0.21249836600678973,-2.828426413581713,1.8003155033138902e-06,3,10,++
3,-1.3866666666666665,0.21299139262733915,0.5666666666666668,0.20160467366716586,-2.8284254867971765,1.7681371551208041e-06,3,10,++
4,-0.6199999999999999,0.21060969693830447,0.006666666666666678,0.2126008257535965,-2.8284275436450446,5.713176822669702e-07,3,10,++
5,-0.8266666666666665,0.2251399564715246,0.23333333333333336,0.181414197655837,-2.8284256723478864,1.166488541212973e-06,3,10,++
6,-0.36666666666666664,0.24895336466450446,8.881784197001253e-18,0.16275407487644938,-2.828426577243224,6.898639378253824e-07,3,10,++
7,-0.6933333333333332,0.2240714171865747,-0.41333333333333344,0.2341053893726783,-2.8284241658690967,2.0265277119469242e-06,3,10,++
8,-0.4,0.18086213288334047,-0.52,0.21315826149704925,-2.8284256892079025,8.855756142436396e-07,3,10,++
9,-0.6533333333333333,0.2008780724718355,-0.5733333333333334,0.20221880338990345,-2.8284268167364557,4.324993741176513e-07,3,10,++
10,-0.43333333333333335,0.19142738687148303,-0.18666666666666665,0.20224517574249112,-2.828425854774328,7.247935679792987e-07,3,10,++
11,-0.43333333333333335,0.2559947916136837,-0.88,0.20715211801958483,-2.8284260556123377,5.664163615822464e-07,3,10,++
12,-0.28,0.24646117566690115,-0.8200000000000002,0.2119140286898334,-2.828427284941288,7.362904081284564e-07,3,10,++
13,-0.6399999999999999,0.22897646652488593,-0.8600000000000001,0.20700831974692324,-2.8284263908413205,4.4839257539727193e-07,3,10,++
14,-0.8533333333333334,0.25107059653500735,-0.4599999999999999,0.21967450668862076,-2.8284281261431907,1.6239695875171735e-06,3,10,++
15,-0.9133333333333334,0.20972150846088997,-0.7866666666666667,0.21181962976918722,-2.828426611189933,1.0544503582599361e-06,3,10,++
16,-0.9266666666666667,0.1978304549074507,-0.5133333333333333,0.21872560181398262,-2.8284256551753164,1.024990414118676e-06,3,10,++
17,-0.82,0.25143322506515847,-0.1733333333333333,0.21504314812510425,-2.8284269117127474,1.444136315586839e-07,3,10,++
18,-0.8066666666666665,0.22011915964868764,-0.7333333333333334,0.2198989666996085,-2.828428491297139,1.0748470973662413e-06,3,10,++
19,-0.6266666666666666,0.23374059695882243,-0.4866666666666667,0.19623342109731345,-2.82842732305195,8.18974093235318e-07,3,10,++
20,-0.8,0.23132468763863295,-0.8733333333333334,0.18782734388557779,-2.8284260683193003,1.3921582201359503e-06,3,10,++
0,1.9999999999999998,9.42055475210265e-17,1.9999999999999998,9.42055475210265e-17,1.9999999999999998,9.42055475210265e-17,3,25,++
1,2.0199999999999996,0.11828778466096994,1.8333333333333335,0.10208928554075704,-2.8284274555208855,2.404368389833189e-06,3,25,++
2,-1.4533333333333334,0.1677988213440262,1.0600000000000003,0.14412648765735067,-2.828429626942435,2.181956872580847e-06,3,25,++
3,-1.3399999999999996,0.16559388072429887,0.38,0.15144049069592389,-2.8284252297003776,2.14196791947061e-06,3,25,++
4,-1.8733333333333335,0.14418814868851815,0.1,0.16227548592850774,-2.8284266159232447,2.3251906822967708e-06,3,25,++
5,-1.1066666666666665,0.1695589048744483,-0.26666666666666683,0.15776212754932306,-2.8284278897456185,1.4943637079821034e-06,3,25,++
6,-1.4733333333333334,0.14850065469365598,-0.16666666666666669,0.16898389140848766,-2.8284291682809464,1.8975910358594263e-06,3,25,++
7,-1.1533333333333333,0.17184230497109193,-0.06000000000000002,0.18249870623590128,-2.828427451985809,1.2810290544369663e-06,3,25,++
8,-1.18,0.15526607986149313,-0.24666666666666667,0.2015076508059516,-2.8284278977827735,9.485891358557941e-07,3,25,++
9,-1.366666666666667,0.17390929947660777,-0.2866666666666666,0.18950461735799468,-2.82842727880523,1.7594421020211113e-06,3,25,++
10,-1.0333333333333332,0.20682789409984753,-0.36666666666666664,0.17919573407620812,-2.8284268817358877,1.375669419602064e-06,3,25,++
11,-0.913333333333333,0.18566636744440285,-0.5866666666666669,0.18222330622983804,-2.828425654769106,1.2723611036343518e-06,3,25,++
12,-1.1266666666666667,0.1832763547821219,-0.40666666666666673,0.17417488018910443,-2.8284234589178783,1.3778575479570621e-06,3,25,++
13,-1.12,0.16646921637347847,-0.5333333333333334,0.17204650534085258,-2.8284264529907874,1.184466258469776e-06,3,25,++
14,-0.8733333333333334,0.17860944357265474,-0.56,0.13347991942194487,-2.8284262802586704,1.981581010095177e-06,3,25,++
15,-1.0799999999999998,0.1698522233524712,-0.43999999999999995,0.17421315169131804,-2.828428754855689,1.8644181472162805e-06,3,25,++
16,-0.86,0.18928872713984374,-0.44666666666666677,0.1810119701382573,-2.828426820866363,1.0046349497297664e-06,3,25,++
17,-0.7533333333333333,0.18875263059241204,-0.5533333333333335,0.21366848673171768,-2.8284281206921587,1.401071579416184e-06,3,25,++
18,-0.54,0.20019768008423852,-0.8466666666666667,0.19441307683498155,-2.828426589236783,1.6036734937754795e-06,3,25,++
19,-0.78,0.18125733701624944,-0.8133333333333335,0.14792190131582578,-2.8284268014079963,1.7973195784010746e-06,3,25,++
20,-0.5266666666666668,0.17232785291092348,-0.7533333333333332,0.15686087253784267,-2.82842461210609,1.618531226281365e-06,3,25,++
0,1.9999999999999998,9.42055475210265e-17,1.9999999999999998,9.42055475210265e-17,1.9999999999999998,9.42055475210265e-17,3,50,++
1,2.0273333333333325,0.08959012842445929,1.8679999999999994,0.08150233807143883,-2.794332484131161,0.0058817735204886226,3,50,++
2,-1.5626666666666664,0.10704781901353969,0.814,0.09773929040508167,-2.7272051718490378,0.021770409798128363,3,50,++
3,-1.8373333333333335,0.09985607420460486,0.5339999999999998,0.11898268781633738,-2.7705914262383824,0.016910293563010246,3,50,++
4,-1.5513333333333335,0.1233214769075795,0.02799999999999999,0.14251194102015918,-2.7714716374933546,0.0145974952663138,3,50,++
5,-1.3633333333333337,0.11534778329517699,-0.17133333333333348,0.15884586519292493,-2.7782187525540327,0.01672454604747635,3,50,++
