N_opt,avg_expH,std_expH,avg_expH_enhanced,std_expH_enhanced,avg_expH_enhanced_SDPvalue,std_expH_enhanced_SDPvalue,N,N_meas,Initial_state
8,-4.840520054093415,0.07257689611826844,-4.807203492450407,0.055208876282397804,-5.555915118865772,0.010793310486410794,5,1000,++
9,-4.8451958660614425,0.06374476289614274,-4.868065261305123,0.0689281277652822,-5.532356501552401,0.016171856002617085,5,1000,++
10,-4.713469212833104,0.09931310867790524,-4.8180055020269075,0.04286039914727248,-5.552069284979654,0.012191093809966084,5,1000,++
1,3.981714778341041,0.03175476818405349,4.025937848547182,0.027140188995562066,3.495135216551856,0.00951133486300827,5,2000,++
2,-2.14372947514348,0.028961750736136105,-1.9565106528747065,0.019405211285633883,-2.800033237395328,0.026492023354959628,5,2000,++
3,-4.8308687803738515,0.04063944482435773,-4.522317466097134,0.03402883231101923,-5.061990609211836,0.035206721321728654,5,2000,++
4,-5.02912564716286,0.04542254448354578,-4.825993884981174,0.03162349085942119,-5.371565969013947,0.020455386316765578,5,2000,++
5,-5.010087879722077,0.03509479650892692,-4.950147231601748,0.037565101239294754,-5.49047416458399,0.01462438418241111,5,2000,++
6,-4.971895752540976,0.03570465195448192,-5.014884070817027,0.03671941218849413,-5.531977814326594,0.014583173473474301,5,2000,++
7,-5.0029085509080256,0.05302874336911821,-5.031710379307766,0.03382275565413774,-5.544823443370729,0.012226765589718408,5,2000,++
8,-4.972357358228951,0.04848638732084014,-5.086997610878533,0.018945052455657564,-5.562213854175029,0.009516362943683089,5,2000,++
9,-4.993014541739261,0.05247111579496979,-5.012384980398932,0.03847513035458736,-5.562337397123462,0.008885409398067735,5,2000,++
10,-5.012511499881341,0.03979376294150471,-5.036543776472874,0.03696045101589925,-5.57399197970457,0.006260599116799538,5,2000,++
1,4.005222526338763,0.01866161420293647,4.013145728289294,0.017341032378925668,3.6630992272047997,0.00020420126099852457,5,4000,++
2,-2.131764062790401,0.021867326173554268,-2.0311161021618185,0.0262604800754409,-2.80044844885492,0.017947627775395138,5,4000,++
3,-4.899474065391209,0.024915871396695315,-4.678356386632197,0.04306339566585633,-5.089510635853317,0.030946927879236707,5,4000,++
4,-5.0585066451653,0.023927655793732166,-4.956575307669272,0.023242455616281896,-5.3343019056319,0.02013505500213842,5,4000,++
5,-5.129651091491874,0.0391540075346269,-5.0493778461186665,0.02797148784699311,-5.46257232156499,0.016942201902239093,5,4000,++
6,-5.139940248653488,0.032678972851639315,-5.1121907548954395,0.025888347076063124,-5.507818135167488,0.01165391622970872,5,4000,++
7,-5.1528206814202075,0.02868035301265513,-5.147717508564361,0.02434180725608623,-5.518021960211798,0.007701492967605128,5,4000,++
8,-5.1321002809069975,0.036028287396823094,-5.122409280103816,0.02370331005695087,-5.5246038077793775,0.008969341394389646,5,4000,++
9,-5.107679543081113,0.03180198275917974,-5.1237718945237125,0.020441090790789887,-5.5415131787465635,0.005849621604590049,5,4000,++
